"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page","true","true","PASS","2024-01-18","21_34_29","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\18\Screenshot\21_34_29_SC_04.png"")","Chrome","192.168.4.111","BISWAJIT2000","Asia/Calcutta"
"TC_01_02","User should be able to login after entering credentials.","true","true","PASS","2024-01-18","21_34_33","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\18\Screenshot\21_34_33_SC_09.png"")","Chrome","192.168.4.111","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page","true","true","PASS","2024-01-18","22_52_51","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\18\Screenshot\22_52_51_SC_04.png"")","Chrome","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_02","User should be able to login after entering credentials.","true","true","PASS","2024-01-18","22_52_54","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\18\Screenshot\22_52_54_SC_09.png"")","Chrome","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_03","Redirects To Apmosys Mail Login page","true","false","FAIL","2024-01-18","22_53_48","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\18\Screenshot\22_53_48_SC_16.png"")","Chrome","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_04","User should be able to Go To mailBody And get The OTP","true","false","FAIL","2024-01-18","22_55_38","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\18\Screenshot\22_55_38_SC_29.png"")","Chrome","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"TC_01_05","User should be able to login after entering OTP","true","true","PASS","2024-01-18","22_56_31","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\18\Screenshot\22_56_31_SC_37.png"")","Chrome","192.168.137.1","BISWAJIT2000","Asia/Calcutta"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"Test_Case","Description","ExpectedResult","ActualResult","Status","Date","Time","Screenshot_File_Location","BrowserType","IP","HOST","ZONE"
"TC_01_01","Redirects To Ishine Login page","true","true","PASS","2024-01-18","23_38_43","=HYPERLINK(""C:\Users\biswa\eclipse-workspace\BiswajitFramework\RESULT\2024\January\18\Screenshot\23_38_43_SC_04.png"")","Chrome","192.168.4.111","BISWAJIT2000","Asia/Calcutta"
